user_id;site_version;time;banner_clicked
8af5517af0a2632b0e458452b8f1158d;Y;14.01.2019 07:49;0
e39c09d250439022bca488e44824b3d5;Y;13.02.2019 10:39;0
2b8f45e31b401767b7ccf2625c16e350;Y;05.02.2019 18:28;0
23c9e939a2c2d82e9be0f4fd6cd7bd1d;X;12.04.2019 20:05;0
3b0baa6bdd49555de3f11e27677e10ae;Y;14.05.2019 20:30;0
19ffe52b7f7cd8daed6e1b9891559ec9;Y;14.05.2019 16:16;0
ba8c06b74791d5bd2494f0198f7e6980;X;18.05.2019 20:28;0
87c04cdffa2d3caf57973c9e3af17638;Y;17.05.2019 14:48;0
0534c339a143636f46e69a33909ba087;X;25.04.2019 10:52;0
c78ef214db88de02f7ce26a9126b21bb;X;05.02.2019 11:02;1
ca96f69aaa325ca6f277728e58953276;Y;06.05.2019 12:05;0
3651c0bfe2b6c9fc083ad823bfd143c3;X;23.05.2019 09:38;0
8d004c030c21ea832635b399b8f94553;X;25.04.2019 11:03;0
c3ff40794a73e765b1ab034fa0ca5db8;Y;29.03.2019 10:14;0
fc1edf78f38a40486f77d15bceccb4e6;X;10.03.2019 17:19;0
aa108f56a10e75c1f20f27723ecac85f;Y;17.02.2019 21:03;0
debd6d3498eb2d9abbb678a7d1a23553;X;14.05.2019 06:54;0
be76822beea6eb4c0c007dad24a9629a;Y;17.02.2019 17:58;0
0caf47d4f82958995b9881aef4b28dab;X;30.05.2019 17:46;0
549f5803fada64b3b4dd73862d4de76a;Y;07.01.2019 20:49;0
0c43ac7affe08ce27af88b313e9df98d;X;19.03.2019 17:19;0
07b4cab6d09f5da888323694a5df7e38;Y;05.01.2019 19:37;0
5d7b9cb0fc55049fdb4dfc1e85909306;Y;14.02.2019 20:06;0
02cea8cdf66947c12e2d704f2321dc0b;X;21.02.2019 13:18;0
a7eeb3689d3998c18551118247fdc003;Y;31.05.2019 14:48;0
71af94e49863bba91a4d073416417630;X;28.01.2019 12:21;0
fa947cafc908b85d96d210fdfc7b06ff;Y;10.01.2019 16:57;0
ce97877d963247a12b526ab6e21b4b49;Y;12.01.2019 11:54;0
d63539275458d215752ccf6601c9c9e5;Y;10.04.2019 16:56;0
8b9341d3e5efa7b3b4b3a601d4da802a;Y;16.01.2019 19:52;0
cbd3061ee954fdb0cbad29d78596fe24;Y;13.01.2019 17:34;0
84c8dfa2b95f653e4d45e32bb4ad2d4e;Y;25.01.2019 20:39;0
d62b14fb70e5bbd11c784a8354eb8098;X;05.04.2019 17:42;0
3798003c3d078a7b4fd1f33843a2e5c0;Y;09.04.2019 06:08;0
941c7fd13d71831f9fe20273e3997ab7;Y;09.02.2019 02:57;0
413d9331db6f2b89a8ef3b92092944f1;X;17.05.2019 09:04;0
3a12d2d9913a758ef4f78be6d20c1758;Y;05.03.2019 18:02;0
77f1bd6dd34d305c073ab30832d3cfb7;X;04.03.2019 09:40;0
0af60ff1b63f4264218146484face131;Y;23.04.2019 20:38;1
2c8f746eabca1f4019a1e459f43429a9;Y;04.05.2019 06:51;0
7a8620eecf4954f2238eeeb99484c131;X;26.02.2019 05:35;1
7820dcff402573402f890bdf04463d29;Y;07.01.2019 17:49;0
08654a8d93496ce973d4b4c9495e405f;Y;18.03.2019 23:19;0
ce30a23da2934ee7d29a5d7b81ebec24;X;04.05.2019 08:37;0
3b41c31b535e3dc5e7713ac5b9d07ca6;X;18.03.2019 18:32;0
e1e5c8bf4e87c65e8f8e18d13ba9f78d;Y;19.03.2019 07:09;0
eba0d64d7d93bd0e7a50d953c489ab8c;X;08.01.2019 19:52;0
7639241fda8c013f11dc44204cdf02e1;Y;06.01.2019 16:17;0
b87a3e841fa7a7c62a242d6d255525e0;Y;30.05.2019 10:18;0
56df406dfb2c5bd5e132ceee87f01af9;Y;19.01.2019 18:48;0
1acbe952bbf19589674e5574841eee6b;Y;15.01.2019 19:35;1
c41382cb7d945425469b3989c60499d2;Y;11.02.2019 08:13;0
2f8a86af706a86ca2039e94059bd9b33;X;19.04.2019 08:25;0
28b3bae72e848637e3d37de0a49d36b7;X;28.02.2019 11:10;0
2347da6d7dd54c7cf69763c2ac2d40e1;Y;21.03.2019 05:08;0
f68cb853c3acfde9d3f7c8f5ed3dec2d;Y;13.02.2019 16:39;1
b18d0a2cb26d007aced3af6390fa3e1b;Y;31.03.2019 20:03;0
8646cc65e159742172c4f9de559518ed;Y;18.05.2019 22:15;1
95c3f1a8b262ec7a929a8739e21142d7;Y;05.02.2019 10:55;0
16f2efeffefd18819c7894f04545ed1a;Y;09.05.2019 12:31;0
72cdd20a5f3d1cf4e5e7e7409271506b;X;25.03.2019 11:02;0
f2c79cedd7ade46cda21e08b55c7eef8;Y;14.03.2019 06:43;0
ce4c8c461096050783b0e992d29526cf;X;06.05.2019 12:22;0
e4595f4442053cb0a78b940b7e470c0f;X;07.04.2019 12:54;0
e37557872d63460111cbacc7e06a64a9;X;31.03.2019 11:24;0
a6888b4fcde258b204bfc6a0837bc178;Y;15.04.2019 10:33;0
beb771a824edab83b22d4f9cfb729cae;X;27.02.2019 18:51;0
c735cd240a6bc296b7e475dae941b976;Y;05.02.2019 09:44;0
eb4bd0baad5c4dcca0a8de4f2b9fe916;X;16.05.2019 12:11;0
2b73a165a05460c56029f95813c63383;Y;08.04.2019 09:26;1
60a1f3f71a0bffe5b1a7110af9d971a5;X;09.05.2019 12:13;0
f5d40f09abfdf4f95994e73ad8ca944f;Y;08.04.2019 09:14;0
0bbc3f06215b9f3e670e311f52ec1764;X;30.04.2019 18:37;0
e2506c5c0312a266dcb24b57eaf9bf8f;Y;23.05.2019 04:42;0
8fb2b044c7a46acbf4b8beb52fc03c38;Y;06.03.2019 17:06;0
2128360194ccb630128ae14452a2f618;Y;19.01.2019 09:42;0
5f276d80dc3a8392e5ad75b3822745f5;X;26.01.2019 06:31;0
5c707bf09576c6a3dca5aca109d85f55;X;12.02.2019 14:39;1
5de5693527fd245d9a856db09ce3013f;Y;27.02.2019 20:36;0
b71218435b320b376f9b7208932964f5;Y;26.02.2019 19:54;0
583928083c61d86a6771e2b946e59bb6;Y;14.02.2019 13:26;0
28cd1dbe582ee04a2c34c0cd3c4293c6;Y;14.05.2019 06:32;0
a7ae2ad6dae9852fa479fde87461adab;Y;20.05.2019 16:40;0
386141aaca35109a2487e49442738e61;Y;22.05.2019 23:26;0
54f45c97a5a8e302ac4568d8603b608e;Y;12.02.2019 08:23;0
40d819fa0b4df052088f923ca1b1ae59;X;06.01.2019 11:24;0
ef31798d24e204fb9ca9013e8a74b9a5;X;06.01.2019 18:20;0
e50fa7e668d49bfd3d79c2d1510db435;X;25.04.2019 13:13;0
def69a7079df536677fb38f129a667dc;X;10.05.2019 09:38;0
a66df20bb69f61b86dab36cd1495a8b6;X;14.04.2019 14:30;0
0b3d5001650d309dba2b83d6e8d39150;X;17.03.2019 09:31;1
c5bf78edc72bd2969587043ca3c61063;Y;20.04.2019 17:41;1
f1dbebd7d42d1a34360edc2cc791995e;X;10.01.2019 17:33;0
c53eb4327eb33327adbafb2b14e1564c;Y;22.05.2019 08:17;0
7f9395050938eb0d8aa9a12ddbae75c8;X;16.01.2019 15:49;0
1059a97960eddf5ba5b5811aea972669;X;02.03.2019 16:33;0
711fb51bc6fb1a8705c47ff3f3ca03db;X;03.05.2019 14:48;0
29d5159e80f7e20b284489214efa0b6c;X;05.05.2019 16:56;0
ef929f292b885500dad034a83407fa35;Y;01.05.2019 10:59;0
9273fa4f3489cd3f2d4250b56261d624;X;30.03.2019 13:56;0
b7cd45150b429d4e7dfaa46a5c025836;X;10.05.2019 17:03;0
1729c6af23de8888836e8186c1075f78;X;20.05.2019 22:33;0
cb4cadc24715b26ce40c120fda711ced;X;30.05.2019 11:09;0
3a75119a8f151afc829a95d5385c5a2b;Y;12.04.2019 19:24;0
d292bbe9820f3c56dc735666011d3bbd;Y;24.03.2019 06:30;0
498988e7b024bcce9dadc8f08a76cea8;Y;15.04.2019 08:32;0
87d302717b58765ec5f38e6ccf8bdfa6;Y;01.02.2019 00:59;1
b9b84d72fc546239b14af936767c1a5b;X;06.05.2019 11:16;0
4ee759c423ab807a738980d55bb06ae3;X;11.01.2019 20:09;0
471f7cd2bd03e9608601ad293e0d5284;Y;21.05.2019 07:07;0
1fe1ee669d193f1258bd72c701805f04;X;11.01.2019 05:12;1
e235637c2fcd6a4d8b672226069b9012;Y;06.04.2019 11:27;0
78165f0eadc12b4964f89735b50029b6;Y;28.04.2019 22:44;0
b85189f03524e64e55e4ac366d86ff6b;X;26.01.2019 17:18;0
3a364f688b9f4d2118c63abb9f040807;X;05.04.2019 19:58;0
6110955f848101236332cb5b9d3272c7;X;12.03.2019 12:53;0
a9f41f0ba6c542dd98f028d762a40457;Y;31.01.2019 03:25;1
822ffeeaa213a43aa2f9407952d49da3;X;17.01.2019 21:52;0
b0e564b83b08cf43dc4afe002fd83273;Y;07.01.2019 19:04;0
34cbb3ac3c0ee1a98c407b5f9cd768cf;X;04.05.2019 13:47;0
c0e001542b74387a1cd68512afac78d8;Y;04.02.2019 20:43;0
885bfaf674a260583c9c44ede481e7c7;X;16.04.2019 09:51;0
71712d5510b299016a0696bcbc9a1249;Y;05.05.2019 09:28;0
9b89e75c5d7e3af14147d33cb7b4666a;X;11.04.2019 05:14;0
8f55510ed5190c3c895eda25288391e9;X;15.03.2019 17:02;0
74ee35de230181507f80e18f71fe1d0a;Y;13.05.2019 13:57;0
a8c4b19865ddccbd73f1be165aaed8d3;X;21.01.2019 12:12;0
81bbdf8fa1710aff12f8e54523652f70;Y;12.04.2019 07:29;0
06bfd3244b41c6b3dd588428168ff952;Y;21.04.2019 17:18;0
ffc7853200914b94218ce4bec52f7609;X;11.01.2019 15:01;0
58a5cd56aa642c3852a0a63795960132;X;08.01.2019 05:55;0
f2b13a409517b97ee8ccd5f7acf7f5dd;Y;10.04.2019 15:45;0
f3426cf0963d6b8911175bbec3d22869;X;26.04.2019 08:44;1
e25ce7e8bb59ba9b4d2604da62653769;X;26.04.2019 16:00;0
95e9c02bf43623e99b8fd4bb01d39b19;Y;23.04.2019 17:25;0
4003d8614f87b758cea1998001e857f5;Y;23.03.2019 07:02;0
27aa6199f452e0421f336b2b5557c7a8;X;10.05.2019 18:43;0
a477777aec9c0b9274a5331cc1ec08dd;Y;07.04.2019 15:20;0
4690994e52678c819389f199c6302cde;X;25.05.2019 09:29;0
7684b715572b655742237451fb406cce;Y;15.04.2019 04:43;0
a1096378f574ecc11c1be1fbe47b4005;Y;24.05.2019 10:01;0
28ebb10e3163d21732ba1f99e4406aee;Y;02.02.2019 14:04;0
8e62aa539fe2237cd4f4debc7bcd26aa;X;17.03.2019 19:05;1
251023ff165518179da81d725861ee58;X;19.02.2019 10:11;0
df1c398831f02b40a5d253d30b5dbf5e;Y;11.03.2019 14:29;0
3fb990c7c819abdd9b4096e250349a74;Y;12.05.2019 17:32;0
c56448550aff094c1e07cf65a029196f;X;05.01.2019 04:53;0
2ee45c65b3d2940992a68ea07a50a67d;X;23.02.2019 10:18;1
e92fd59f5adffbd5ef726229bf4ccea3;X;06.03.2019 10:52;0
840faafc5615ae3a0ef7b91a5e9f79c5;Y;26.05.2019 08:38;0
c776f14bac0c124ca58e49a4fb52f04a;X;06.03.2019 10:25;0
9f04ddb181ba885b513c029a4e145beb;X;14.01.2019 19:02;0
641ceff293dd77b2ae8a6f4bf9d5704b;Y;14.02.2019 14:36;0
1e33069e2c354e52558b8b703cbe15b8;X;25.04.2019 10:58;0
9f0fdcdc2fde00aea17f1743a94b415a;X;27.04.2019 11:44;0
b82c37d407df760cbe7e818dd2b411b3;X;08.05.2019 19:44;1
39c7666c209a3cdd22e2798e135fda69;Y;19.01.2019 08:37;0
fa6180c135c11222f20e4c1c738186b1;Y;19.02.2019 10:32;0
0db638ed8cd2e3c5226e9c526cd38517;X;06.05.2019 17:57;0
b07bbd1cdba6e7575527d6d8e362dd79;X;04.01.2019 08:17;0
99e5f891f0932a8310d35059b8b8cd80;Y;18.03.2019 06:17;1
d34b94a3b71faeaa60bbae2661bbd99b;X;01.05.2019 18:35;0
e9f4843c75f29b450e0333b2faf0609b;Y;05.01.2019 17:59;0
5a116f3b72c9303acc6e2a5addd1103b;Y;24.04.2019 05:29;0
d2f59fe65281ada7671ff26ec9e263d3;X;06.05.2019 21:39;0
f91f8ca9e8ae4c107b864a720d559b2c;Y;28.03.2019 08:56;1
66ac5991c0696e210985dfa4f6eb0791;X;13.05.2019 13:16;0
68aa9f1df87c1e99e10fa81fe0ead39c;X;03.03.2019 12:12;0
e24469f85940c29b4a8181b0e81fa9e2;X;02.04.2019 22:57;0
f7b42d664dac65f8db7a010cee520184;Y;19.04.2019 16:11;0
b7f328cd804533a28134b6e0e9598c94;X;14.05.2019 11:51;0
19e659d9e662a64ddac1644ecb9f2f4c;X;01.05.2019 13:50;0
a7b7e4b27722574c611fe91476a50238;Y;15.02.2019 18:16;1
0b5800b262b14257937b74efd0ba8933;Y;07.05.2019 13:20;0
c4e8b08ea29432faf344a763d7840dd0;X;02.04.2019 11:13;0
cdfcb52e2b7a2c7ef09a3e281fbb1252;Y;13.01.2019 10:23;1
8e2fabe721cfd14ea70dfdb87f0de5af;X;13.02.2019 13:58;1
44c46e64a305c3db549a37f5f0841945;Y;04.04.2019 05:15;1
b207d937eaad209c6e1edc4edfa80621;Y;11.03.2019 16:43;0
f4301ddb8426f086cb8476c36053ce62;Y;17.04.2019 03:19;0
a912b1a7a1286780cb4af8beeff7101b;X;03.01.2019 18:47;0
7ad8d402fc24da1cb2e80f3ae0f04efd;Y;26.02.2019 17:36;0
baa981903541a5f7a4fc1dbec4cd8bbd;X;29.03.2019 09:04;0
cc4788352c7a77a156199e9e980f09e6;X;24.05.2019 17:22;0
bf847db8cc842a935908d3daea42dbd2;Y;10.01.2019 08:38;1
5e4981d994685b913292dfc9b71c6380;Y;21.04.2019 12:47;0
2c262f4fbe4f062166dfcd8ef80b76d4;X;30.03.2019 12:21;0
5fafd5737ad4a639b277ac121c343c27;Y;04.02.2019 22:38;0
3b08c09b33e5d5315736b1eabf5a44e0;Y;02.04.2019 06:21;0
d5646624463c5992e86620237aca18b5;X;17.02.2019 14:42;0
c11cb381c6f0bc6545da83dac7891ca2;X;30.03.2019 07:19;0
a623f9dd96381512b7f3647fcb5ef2d3;X;22.05.2019 15:29;0
958f61ba314068e0d47b9b34be6965be;Y;01.03.2019 04:06;0
b357c793b03e07c34da8780f3f777230;X;27.02.2019 06:06;0
c061fa1eb2ad986fd473a8dfb805d72b;Y;13.02.2019 08:26;0
760fc01c5f875631b9d1b63e2aea1abe;X;29.04.2019 14:05;0
0b9c230f4f75223060697c4d66dab52c;Y;10.01.2019 02:10;0
bf095b96e33e9ba20327331646e15e4d;X;06.01.2019 19:13;0
b290ec285ea7fe777fe5ac8677d45111;Y;28.05.2019 17:53;1
be4d970bbb052df15f6b269f699749c6;X;29.04.2019 11:11;0
ac40a95831256c2868ca6464d0d31538;Y;03.05.2019 06:37;0
28c66b5c8ac71b2213aed0c21009eb27;Y;24.03.2019 06:11;0
1b3b032ecbe41201ded6ab1fe8760a2c;X;20.01.2019 19:51;0
de92788cc8e58e95bd1637f213e33cc8;X;13.04.2019 20:10;0
f613126ff68d4c07290bc794f89c62cd;Y;21.02.2019 10:23;0
07963271432da00004c800f72a0e2e9e;X;22.05.2019 12:22;0
341507a531b6806a8982f429ec09d61a;Y;02.02.2019 11:17;1
55bcfcfcfc7ea55ac0cab8d0818e64e8;X;26.02.2019 23:07;0
ea81d41b604309763d24dbf234307959;X;03.03.2019 21:14;0
57ac4dfc60a2d865b1b7125d8e980d61;X;07.02.2019 09:03;0
d26ae53c9441b24e4286842b32b98637;X;24.04.2019 18:26;0
afda752c548970e2acb465c627bc78ec;Y;05.05.2019 05:48;0
5a034662bad2997d82058edd12332e24;Y;20.05.2019 15:30;0
5c850217aefd1e22ba427dc44b76ad91;X;23.04.2019 09:43;0
11424458a29e07d40f382bb25c330836;X;07.05.2019 20:36;0
6154979cd2e6d5a5224998e20011910d;Y;03.04.2019 09:55;0
40ee8713ad36b767c75f9d1dd31d9e57;X;28.03.2019 17:15;1
bafc49913e723cdf966035c7f0a7c466;Y;17.02.2019 04:40;0
ece3a76ddf4c201e73e75b91f73ec612;Y;17.05.2019 16:03;1
07adfd836d1e0ef921cdf4fa63d5c720;X;31.01.2019 09:14;0
8889433e9478f045d656ce784a9d79ed;Y;22.01.2019 11:27;0
6ee9c17531177c31635feb862398e780;Y;11.02.2019 04:56;0
4cacc75501eb9a41190fdf2603eb1536;Y;25.03.2019 09:51;0
a1986789f40ba17269f57e276f4ebeaa;Y;28.04.2019 11:36;0
7d6cdadac81a7ea064deb3b9c695dfb9;Y;25.05.2019 17:40;0
40e2cc86a092363e296870708597d2f1;X;04.04.2019 10:29;0
318edae62ba2203d1b97f1ef9802bd45;X;07.01.2019 20:43;0
5cd781cbeaed8ad46ff4fbdaf8f30521;Y;24.01.2019 18:19;0
825b03073a61d697c61b663b79dbfdd8;Y;08.04.2019 07:37;0
3bc551341b2815d019e7d923c865ea56;Y;19.04.2019 15:54;0
a5d3459d1da14ead5255354097a6c69a;Y;07.02.2019 12:38;0
d1794ee0d151745435a24d3013c2a73b;Y;29.03.2019 23:00;1
4d4a63bd491d2ece359deb33111834de;Y;15.03.2019 01:34;1
6d5e335df4afa33b0e724b760242a4ac;X;18.01.2019 13:47;0
dca1430435a105c462b5979531f1d0cf;Y;17.05.2019 17:05;0
8f5f5d140020153ac570ee3cf3b958e3;X;13.01.2019 15:09;0
dac20132e7ef8de8effd60c32ef1641d;Y;10.05.2019 06:59;0
7f18d31de40dda8ea599963371c5500b;X;11.05.2019 18:15;0
4cedb4d1fbf5ee4f0543bb42de2f4d16;X;26.02.2019 07:19;0
360dda69b3c87be20a0f87da3367b416;Y;18.01.2019 06:58;0
39663a82928b402f97314268088be194;Y;08.04.2019 14:00;0
330bbd842c80d7828c71851ec32b50a0;Y;29.01.2019 13:42;0
39c9e796ba6da0672523c484007bb8f1;Y;09.03.2019 13:52;1
a17037887319da411f89e1b01a8036d2;Y;15.03.2019 15:06;0
78fed510c70b21a37187309a91077f52;Y;19.02.2019 10:56;0
6f7cf561b2c78bef0b65c9e0006998a6;Y;30.04.2019 13:32;0
a09f483a91470663d78a6878b08e237c;X;13.02.2019 18:08;0
b11b550177be0ea5c5c28d26eb139933;Y;25.03.2019 16:10;0
7ef6021507ad638ef6a3cd400bfa4138;X;10.03.2019 16:21;0
2b1aa2d489f82f104e402e4721d2de8a;Y;17.04.2019 16:17;0
d7e999e3be28e2c6dfff4269da8fd082;X;16.01.2019 21:14;0
e24352fb7cf206db6caa9e2f9f9075a7;X;21.05.2019 15:30;1
675da10a6484fb22e77d10cc3f55e0cb;Y;31.05.2019 08:07;0
c5573f90250178982ceb3b78fb6910f1;X;09.04.2019 05:26;0
3393d74fed723a3150956314726ec32e;Y;20.05.2019 15:06;1
5a80e80d567409b19322b52bf16b0421;X;15.05.2019 06:14;0
5b8f68b71bec18227ce8d1c6d2c8bcf4;Y;15.03.2019 06:02;0
8b10a389550cbcfd98e6076d01a5c947;Y;24.05.2019 12:00;0
ddc574d36cbc385a6202d3b1a2e9f5be;X;19.01.2019 18:43;0
61cefe42db27d65d6fbb0257d57e2012;X;24.03.2019 08:58;0
deb53688a3b6c722ec76ed86dbf1c3d2;Y;07.05.2019 05:52;0
c9aed277bffbdf11e4adde7f91117b9d;Y;20.02.2019 10:47;0
d4cc5f3e66e51b5d5cd3d4e6064a47fa;Y;21.03.2019 10:14;0
a1a80dd06dbad34853ae258415d327cc;Y;10.05.2019 15:19;0
06cba15b3554f6851346af05b469944d;X;19.05.2019 22:40;0
9fe162857853a53100e926cc38387495;Y;24.02.2019 15:32;0
c68ed412de9218a9d03a17085f660188;X;08.01.2019 10:55;0
436d7cb891e5f2639ce3853875215144;Y;26.01.2019 18:17;1
af27e7fcbb51a463e2b0fa1c0a945dc8;Y;02.03.2019 20:10;1
0502c073023ab75f412e3e73bbad253d;Y;08.04.2019 10:58;0
5c8c017b30678db014a52b0d8886179c;X;29.05.2019 10:50;0
4943cfab7f1ba20b2a722b727f46c179;X;27.05.2019 17:55;0
3d373fcc40e8d0d3e826ac3d24c75c6f;Y;20.04.2019 23:14;0
bee83d5224beafb9bc64cfb6779af486;X;31.03.2019 09:39;1
70b50d279c9a5d436d3d36bc3f1f60c8;Y;24.03.2019 10:26;0
ed3d2752136f735400536f7e14ceea94;X;14.05.2019 14:19;0
1714f34b81634b664482d04d40d6f390;Y;10.04.2019 22:11;0
ddbcf38f2802a5e6f925a002ec26e42b;Y;03.05.2019 18:26;0
8166b04bb21e13e3d43d9c4fcd73a520;Y;02.04.2019 15:20;1
bfa7d440f096bcaa1b0135862fb30f39;Y;06.03.2019 19:30;0
1d345d3383ea726d57b76c03913c8d79;Y;22.04.2019 18:06;0
3e8f3b680609202659b7b9f1c9a6e976;X;26.05.2019 08:01;0
2a69d39047bd54ad4f819d0f9e6b31cb;Y;24.04.2019 09:35;0
7c0f6f4b99b68489d477d1a1aee156b3;X;22.04.2019 19:56;1
891efe30250aaa758bc71ec36cbbf42b;Y;27.01.2019 09:58;1
cd198816fb34c1a2870655ed2384fc3c;Y;11.03.2019 15:32;0
adb8d687f02ca4fa423b75c2c7b206eb;Y;09.05.2019 17:52;0
ec3b05823ac843dfcdcb8a0baeda831d;Y;02.04.2019 17:34;0
da6890a44d69644bddb6dc6c5982f39e;Y;11.04.2019 07:33;0
215e97a218ffb7efca4c7a50555823f2;Y;30.04.2019 19:06;0
a5c1e86fd6d280d82fff4246e8d1113e;X;26.04.2019 20:37;0
b53f068ec4a039c2b50bc2770924350f;X;18.05.2019 19:36;0
10805177cbc66f0eda74ddee6da13bb4;Y;14.05.2019 08:18;0
8847717c05ea71085645945bee21fd30;X;10.03.2019 06:14;0
0bb81535e8aab9f69be78db4b175bf06;Y;20.03.2019 10:38;0
ebd3ad90d4f10d0d83bfef8b0aaa2360;Y;16.01.2019 08:43;1
102f1357c06274e1b1d51beecc007751;X;14.04.2019 14:53;0
d2b69f19ae65a993ff25320786a2ccc5;X;24.02.2019 08:53;0
60502ee93181630ee0a241652791e082;X;30.04.2019 17:30;0
50178a520d35a9249e73e7a091c6efd1;Y;23.03.2019 17:02;0
caa0a08de4506c713ba3084a49849ec9;X;09.05.2019 04:54;0
1eb00c49a307e170e1dee0702d79c663;X;10.04.2019 09:42;0
1ef8a76a3cf14a3a81b25dc040b25343;Y;11.01.2019 10:13;0
f22fe73a307ac2e3f4550eab53e5ed40;Y;14.03.2019 18:37;0
7e9a1d3f31d166426bcab05730139b33;Y;16.05.2019 17:15;0
e1f6c529bb6932720095510b3125d382;Y;14.03.2019 12:20;0
e20a7ca5947de6ef679694a211cae62f;X;18.04.2019 05:41;0
ba8502466081d5c471c78f3fba3a0514;Y;19.01.2019 09:10;0
8bf8d974b85cc52150dc5a12ed5d71ac;X;10.04.2019 18:42;0
067c15da138c8a1c35bbe2460463c3d0;X;28.05.2019 10:21;0
00bd9844bbcd32066ea043be82b31f08;X;26.04.2019 11:07;0
f622a517ed8a02f920e2bf022c9a949e;Y;24.01.2019 16:28;0
6eb6e65d47f49b782f3387f5744ebde0;X;30.01.2019 07:54;0
544b5c1e62deb57eb448816f3c771ff2;Y;24.03.2019 14:28;0
0481a9aa19d4a9df0734d2c65db7702c;X;25.02.2019 10:24;1
8d6f86807ec2302891a7ec6d940d4f36;X;30.04.2019 19:39;0
c7d9d90d606557d46816649b5352e9b9;Y;21.01.2019 16:58;0
8d3af7db881f099403faec1f25d52f4a;X;11.04.2019 07:29;1
f9b0001bbf45a190a85c25f25266b6cc;X;24.05.2019 19:53;0
4fd3ba5815f7aac5d287a3d65b0a506a;Y;21.05.2019 05:08;0
421f51ad0b692460d1055a774c1b4e82;X;02.01.2019 07:46;0
96ba05a8bd17bab88292074cee39e594;X;26.02.2019 10:57;0
7e840db1917374d2c7661023f09abf77;Y;04.04.2019 18:38;0
5375ce58f1241470534570513f55167c;Y;10.04.2019 15:53;0
4680f67af18959457ebf3ced1d1b0850;Y;05.04.2019 18:39;0
392b2967d09b20c4b0d9f14c6768b09a;X;15.04.2019 12:02;1
90831770e6935f8f6754e6dbbf7e329c;Y;03.01.2019 21:22;0
4c16e34ac8e2e542ee52bd3f58f05a6c;Y;30.01.2019 08:08;0
fb5434850c242c11b867dfb7856f866d;Y;15.02.2019 07:20;0
4e6dc6dbb3b051615f2cf9c6a436673b;X;09.04.2019 06:14;0
86317a3269e7927536b010c2615aeab5;X;24.02.2019 09:57;0
eaf534725ae98811b3c42a7c451cc1b2;Y;26.05.2019 07:29;1
0ee17b5a8e91543080951aa5a8d0f339;X;14.01.2019 05:47;0
552384dafc7084299e8264b292262b92;X;04.05.2019 13:46;0
abc58d2523df2aea708a509fbd201437;X;22.03.2019 09:32;0
7bea43167a12188c5ae0b4087562110d;Y;09.05.2019 13:40;0
c285504739bae571fb2e8d4c68e9c058;X;19.01.2019 15:00;0
f9d369aaf19fdede5cfcc5a0dedc3dcc;X;03.01.2019 03:10;0
e0f41616e1ce358d6027fb97a7a3b632;Y;13.03.2019 05:28;0
45aa9acbd3c1bdbb21b64e0dded4abe3;X;17.02.2019 21:51;0
4c61cdeaeb35c6b477f4eb060a02dd32;Y;27.03.2019 06:44;0
43491faed5635175f9f7cc440d71b65f;Y;24.02.2019 18:34;0
4fb3e495bf4bb28191d4c472a6cbce09;X;06.01.2019 17:59;1
96d49d9b8f2b5ab5ccdb953437d6712a;Y;17.03.2019 11:02;0
ce13047d0c83d51f7ad31179448578c6;Y;03.05.2019 10:17;0
36d159a68119c37bb13c6c45bfe719d8;Y;20.03.2019 14:43;0
bb7727bef3782d3c4c35ade8413a7538;X;30.05.2019 06:52;0
5551824eabc90731ad8f0f51d681fa90;Y;25.01.2019 15:37;0
85892f046971f27c6b59762dbab45720;X;29.03.2019 08:42;0
38e3680c1589015585320eedf5e3274b;Y;22.04.2019 10:42;1
c312ed303efb7150ec1608049b9011c3;X;19.03.2019 08:40;0
0dd6d28025a4259e6d258aa15b5e65e1;X;05.05.2019 18:57;0
f050f3833f7cf4c1df0674990da4195e;X;12.03.2019 13:18;0
2e50652a7f051799b4bc5b2979aa0cd8;X;02.02.2019 15:40;0
cd4ec96ab5c4c3556ec1314ef5171dee;Y;07.01.2019 05:36;0
49efe9527a8ef9d2ea593852f603b23a;Y;09.04.2019 01:57;0
f221fea36849329b2e9d42b3a9fbe002;X;02.03.2019 13:19;0
3da7d2b4e526862b6680adcc9fdac39d;X;27.03.2019 12:52;0
663a830ace950dff239864f20c4c9901;Y;08.01.2019 18:02;0
ec533881748c7572155b993c5a36e4d2;X;20.04.2019 08:49;0
f7dbed7e72f97aea834509a80048a691;Y;07.02.2019 13:16;0
2273eb1daaee4b12625a8de8f1e5f0d5;X;11.02.2019 21:20;0
095db0723c275fed47b455b0cb315705;X;02.05.2019 16:18;1
6276d62fc3a865c5c45bd05ac3aa7a30;X;29.05.2019 14:55;0
9f90db2e96d2daeac5d89f2014ad4767;Y;19.04.2019 00:25;0
9d0927173765cba1a5aa068b49ab9885;X;26.03.2019 11:42;0
baa435a992d1c31094de8a578b961e73;Y;26.02.2019 15:22;0
915ff4cee4d3baf1d963817e3d6365e3;Y;18.03.2019 21:35;0
cdc44933da3066a740d09ea8d4d45485;X;23.05.2019 11:04;0
87e98266294c5afe0f952fdd572f61a3;X;11.05.2019 12:18;1
df75efa606944e1dbb672c26df28289b;X;19.05.2019 07:41;1
73f8ef37ee8168f1b225b1187bcfaa0f;X;20.05.2019 15:23;0
559a24a948abf358c647931096a888bb;Y;25.04.2019 19:20;0
